"","q_h.ch.v","q_h.ad.v","q_c.ch.v","q_c.ad.v"
"1",0.75,0.75,0.875,0.875
"2",0.758425732469186,0.762243459350429,0.875,0.875
"3",0.763385885022581,0.797110188263468,0.898359772167169,0.870613224711269
"4",0.73309977108147,0.790414953813888,0.911412036675028,0.879120341269299
"5",0.724051580089144,0.776645875559188,0.904968578717671,0.879120341269299
"6",0.691112590301782,0.800143462931737,0.901196000981145,0.912529740296304
"7",0.67634162704926,0.848589135892689,0.906572969304398,0.921770561556332
"8",0.719085621857084,0.888278947444633,0.876494148606434,0.921770561556332
"9",0.708725340664387,0.887670782767236,0.846773201017641,0.947116060368717
"10",0.708725340664387,0.882027302449569,0.861885999445803,0.947116060368717
"11",0.712036971165799,0.869034833856858,0.846033876831643,0.957774954452179
"12",0.688951367908157,0.881562423566356,0.854309830418788,0.944931555376388
"13",0.695814240048639,0.909358906652778,0.904188276687637,0.950282708625309
"14",0.70253237078432,0.910771989822388,0.903547327150591,0.950282708625309
"15",0.703903015796095,0.953629476833157,0.903547327150591,0.936619728291407
"16",0.703257760615088,0.910704236943275,0.911076593841426,0.936619728291407
"17",0.728885256149806,0.910704236943275,0.932986630313098,0.95159239906352
"18",0.725162076274864,0.881433891272172,0.934350388380699,0.95159239906352
"19",0.730962528870441,0.874754285649397,0.934350388380699,0.937382934335619
"20",0.732351439259946,0.864806098490953,0.934350388380699,0.937382934335619
"21",0.709632728132419,0.883177650510333,0.934350388380699,0.937382934335619
"22",0.731305877864361,0.916643739654683,0.936672495328821,0.967444906104356
"23",0.777667137468234,0.916643739654683,0.911092671286315,0.936795747280121
"24",0.759646784118376,0.892775367177092,0.911092671286315,0.966958588501438
"25",0.783997718687169,0.868070158502087,0.870784014463425,0.966958588501438
"26",0.806000446807593,0.887661266117357,0.901281081931666,0.951671113912016
"27",0.85572770582512,0.90586752211675,0.901737318444066,0.967933261604048
"28",0.816999833309091,0.90586752211675,0.901737318444066,0.967933261604048
"29",0.841530132479965,0.90586752211675,0.885923732677475,0.971838755579665
"30",0.79705710269045,0.89294397844933,0.853015837701969,0.974819799885154
"31",0.836114340042695,0.906566372304223,0.877968502300792,0.974819799885154
"32",0.810572632681578,0.908127717371099,0.856911126058549,0.973977332701906
"33",0.846910853334702,0.908541928627528,0.856911126058549,0.936306801624596
"34",0.873537011165171,0.865901660802774,0.843237927020528,0.923724553105421
"35",0.848105722479522,0.908517757011577,0.816954716411419,0.962125552073121
"36",0.811833050614223,0.885267671151087,0.789439677866176,0.962125552073121
"37",0.776816669176332,0.912630636896938,0.77720939933788,0.962125552073121
"38",0.785437404527329,0.915108207496814,0.77720939933788,0.962125552073121
"39",0.740778820891864,0.887391605996527,0.781376499449834,0.962125552073121
"40",0.733762473706156,0.87653814679943,0.781376499449834,0.978943619783968
"41",0.727077314280905,0.899829970137216,0.770149269746617,0.945753111643717
"42",0.733816396002657,0.86792197895702,0.770149269746617,0.945753111643717
"43",0.701591671863571,0.853450461453758,0.793207478313707,0.945753111643717
"44",0.724172111111693,0.848931685904972,0.793207478313707,0.94964730120264
"45",0.761731984978541,0.849076943355612,0.792794128111564,0.94964730120264
"46",0.761731984978541,0.877845010790043,0.769925711257383,0.94964730120264
"47",0.799070413061417,0.887287845346145,0.769925711257383,0.94964730120264
"48",0.776673395559191,0.884958421904594,0.745026341895573,0.94964730120264
"49",0.744218393811025,0.849820564221591,0.747879979759455,0.94964730120264
"50",0.714376788353547,0.839784587686881,0.766414387803525,0.94964730120264
"51",0.728237381367944,0.848501207260415,0.800468436302617,0.91535989898257
"52",0.681383213866502,0.836877480498515,0.813447633874603,0.932821169262752
"53",0.731111987587064,0.82130853717681,0.837709973868914,0.960253757005557
"54",0.700969101907685,0.840253181173466,0.859224641532637,0.964981862064451
"55",0.723447722708806,0.856348378304392,0.84970313583035,0.964981862064451
"56",0.69183233580552,0.837355997203849,0.828745233872906,0.925366892712191
"57",0.702509356965311,0.837997114448808,0.845822130446322,0.923967203940265
"58",0.702509356965311,0.818886729772203,0.845822130446322,0.923967203940265
"59",0.712760353344492,0.857080739247613,0.838477959460579,0.923967203940265
"60",0.743377857771702,0.849404421425424,0.831902023381554,0.959233293472789
"61",0.706452146545052,0.849404421425424,0.861395659274422,0.963460461865179
"62",0.706452146545052,0.852955692983232,0.883397383918055,0.963460461865179
"63",0.677786108991131,0.899016238097101,0.883397383918055,0.963460461865179
"64",0.662029814673587,0.866286685573868,0.889227412221954,0.934583863639273
"65",0.637857874948531,0.891804369725287,0.851134181651287,0.934583863639273
"66",0.650808924762532,0.870810416946188,0.842687336658128,0.934583863639273
"67",0.632781990803778,0.881753039429896,0.842687336658128,0.934583863639273
"68",0.67040915263351,0.881753039429896,0.885613529570401,0.926915121404454
"69",0.642076704651117,0.917923790193163,0.879572389111854,0.926915121404454
"70",0.643264651787467,0.913378174253739,0.905821957672015,0.926915121404454
"71",0.610322382091544,0.876009266357869,0.905821957672015,0.926915121404454
"72",0.607582072587683,0.901562818069942,0.905821957672015,0.974740370758809
"73",0.607582072587683,0.886698938859627,0.882284501427785,0.951430833199993
"74",0.611286001536063,0.886698938859627,0.882284501427785,0.947319789580069
"75",0.640965209063142,0.904237095382996,0.872952071460895,0.947319789580069
"76",0.669808759400621,0.904237095382996,0.869447677512653,0.951710035419091
"77",0.710184459132142,0.87545613294933,0.842548863170669,0.966079280246049
"78",0.708343976922333,0.912315436312929,0.884491052408703,0.966079280246049
"79",0.661877772281877,0.865061933686957,0.884491052408703,0.966079280246049
"80",0.665540031716227,0.905963450344279,0.871397927659564,0.968065029126592
"81",0.61594958116766,0.905963450344279,0.849640456680209,0.968065029126592
"82",0.624161139479838,0.905963450344279,0.88240813089069,0.968065029126592
"83",0.628251821710728,0.925279777357355,0.88240813089069,0.968065029126592
"84",0.589415178261697,0.917535191774368,0.867394479061477,0.968065029126592
"85",0.634006023104302,0.897685953648761,0.901851817942225,0.961768421088345
"86",0.596682655764743,0.870485968282446,0.861048289202154,0.961768421088345
"87",0.631740211974829,0.871418031840585,0.890317869698629,0.961768421088345
"88",0.631740211974829,0.870882906741463,0.856446277233772,0.961768421088345
"89",0.660299248294904,0.860947522637434,0.88892909665592,0.939446818549186
"90",0.678170708287507,0.889694661926478,0.886509260581806,0.926783196046017
"91",0.69348232797347,0.87190836945083,0.857799051771872,0.941556102735922
"92",0.678936306969262,0.903418394178152,0.812730906414799,0.940058344393037
"93",0.678936306969262,0.949283434380777,0.859046343155205,0.940058344393037
"94",0.650185818364843,0.945520116621628,0.847066749678925,0.940058344393037
