"","q_h.ch.v","q_h.ad.v","q_c.ch.v","q_c.ad.v"
"129",0.858206501579843,0.834714081441052,0.959829031745903,0.973329687700607
"130",0.886803265544586,0.834714081441052,0.976410327269696,0.987849715654738
"131",0.909885024977848,0.801305739488453,0.976410327269696,0.987849715654738
"132",0.948558241617866,0.825901685096324,0.976410327269696,0.987849715654738
"133",0.974841940030455,0.825901685096324,0.933465110533871,0.969190416717902
"134",0.974841940030455,0.856619600602426,0.972471155435778,0.969190416717902
"135",0.954738937714137,0.898450574628078,0.943255983828567,0.969190416717902
"136",0.958629027171991,0.910976237943396,0.942932210443541,0.969190416717902
"137",0.960089584509842,0.892545972694643,0.969502172246575,0.969190416717902
"138",0.94940462494269,0.903081365348771,0.925016241078265,0.966012775688432
"139",0.977034302218817,0.939857130590826,0.952765299333259,0.966012775688432
"140",0.945668082451448,0.986961771594361,0.952765299333259,0.966012775688432
"141",0.981782999588176,0.986961771594361,0.958124458859674,0.990178551292047
"142",0.967963591800071,0.944310950953513,0.958124458859674,0.990178551292047
"143",0.964658843236975,0.940412387135439,0.91941541924607,0.973576350184157
"144",0.91661522986833,0.927399548958056,0.91941541924607,0.973576350184157
"145",0.887111760023981,0.955775446072221,0.904549548937939,0.973576350184157
"146",0.936409903340973,0.972899202187546,0.904549548937939,0.973576350184157
"147",0.949940140079707,0.972899202187546,0.903782036155462,0.973576350184157
"148",0.969167987140827,0.972899202187546,0.930811498197727,0.973576350184157
"149",0.959580784360878,0.954020359390415,0.930811498197727,0.970481081516482
"150",0.949992634472437,0.920569788129069,0.930811498197727,0.970664808200672
"151",0.909752572630532,0.954817790049128,0.966528870793991,0.970664808200672
"152",0.958540023816749,0.956309433747083,0.966528870793991,0.949869263893924
"153",0.994917979370803,0.98214763822034,0.966528870793991,0.942871749424375
"154",0.994917979370803,0.9999,0.932944609597325,0.942871749424375
"155",0.994917979370803,0.9999,0.932944609597325,0.984066065098159
"156",0.994917979370803,0.9999,0.932944609597325,0.984066065098159
"157",0.9597130139824,0.995682779646106,0.928331546136178,0.979879130213521
"158",0.9597130139824,0.995682779646106,0.970095886941999,0.979879130213521
"159",0.9597130139824,0.984880863565579,0.961589994630776,0.967787664197385
"160",0.936321229021996,0.955171966103464,0.961589994630776,0.967787664197385
"161",0.914386338111944,0.955171966103464,0.931587949069217,0.967787664197385
"162",0.928039357671514,0.929803993499465,0.965419272240251,0.967787664197385
"163",0.928039357671514,0.905374791466258,0.965875678276643,0.967787664197385
"164",0.974398558307439,0.943931712342985,0.925852553010918,0.953657575976103
"165",0.929668037942611,0.913649270653352,0.95124933461193,0.980091854347847
"166",0.976426031300798,0.93594836971499,0.940652934648096,0.980091854347847
"167",0.979109175177291,0.911020209284127,0.923093959246762,0.980091854347847
"168",0.94579715821892,0.922464733028412,0.912615623231977,0.980091854347847
"169",0.958173838607036,0.931556300113536,0.912615623231977,0.980091854347847
"170",0.993072543642484,0.9023262530962,0.869268354214728,0.980091854347847
"171",0.953196599590592,0.9023262530962,0.897885689255781,0.980091854347847
"172",0.953196599590592,0.916384367172234,0.900466443412006,0.978125309268944
"173",0.938189107365906,0.958773092359863,0.900466443412006,0.978125309268944
"174",0.967055418435484,0.935416572068445,0.920978792198002,0.978125309268944
"175",0.967055418435484,0.955930259421095,0.920978792198002,0.978125309268944
"176",0.950640287878923,0.981169652605988,0.920978792198002,0.978125309268944
"177",0.971156579721719,0.967571673931181,0.920978792198002,0.983835680247284
"178",0.971156579721719,0.977225611142442,0.933110656472854,0.983835680247284
"179",0.958977171150036,0.972881118457392,0.925542945088818,0.983835680247284
"180",0.957524657458998,0.992899787651934,0.896990345069207,0.983835680247284
"181",0.92341274342034,0.992899787651934,0.896990345069207,0.983835680247284
"182",0.944124667230062,0.944677421141043,0.894218544429168,0.983835680247284
"183",0.913411053433083,0.944677421141043,0.941326124896295,0.978093445976264
"184",0.946139298682101,0.948877827024646,0.921546486788429,0.978093445976264
"185",0.938007829128764,0.93365717329327,0.944021461578086,0.978093445976264
"186",0.923658123030327,0.93365717329327,0.944021461578086,0.978093445976264
"187",0.949907630402595,0.8911369833095,0.939975178614258,0.978093445976264
"188",0.960596628813073,0.892822864970751,0.964931257395073,0.978093445976264
"189",0.960596628813073,0.917912043996714,0.964931257395073,0.970572756160981
"190",0.967645167512819,0.967896231652796,0.957195592438802,0.969288887432776
"191",0.967645167512819,0.986307962907106,0.957195592438802,0.976114124129526
"192",0.973423741618171,0.960183235670067,0.957195592438802,0.976114124129526
"193",0.948393481387757,0.974662587668374,0.927646704972721,0.979024030780419
"194",0.925658438773826,0.974662587668374,0.958607799536548,0.979024030780419
"195",0.932016840134747,0.941280412317812,0.920278742047957,0.988664667145349
"196",0.948147921799682,0.941280412317812,0.955978952464647,0.988664667145349
"197",0.964460605778731,0.981430918227509,0.967305914568714,0.964730984950438
"198",0.954336232878268,0.977228732749447,0.97059681112878,0.971366872033104
"199",0.917353961756453,0.966951994940266,0.97059681112878,0.970887135248631
"200",0.950083204451948,0.926114232295752,0.97059681112878,0.970887135248631
"201",0.950083204451948,0.925997090775147,0.924710760591551,0.970887135248631
"202",0.94288283730857,0.937385128641129,0.966676720418035,0.969815312861464
"203",0.929756493633613,0.947937260887213,0.94971868796274,0.969815312861464
"204",0.928844108106568,0.932903670256585,0.958974131965078,0.969815312861464
"205",0.883992276107892,0.932903670256585,0.958974131965078,0.969815312861464
"206",0.922440618486143,0.973620909305848,0.975952657405286,0.969815312861464
"207",0.93147672759369,0.973620909305848,0.972837502532638,0.969815312861464
"208",0.964196954621002,0.99131516671516,0.955876577948219,0.969815312861464
"209",0.960543854697607,0.963414585304074,0.955876577948219,0.994019148405641
"210",0.930229062284343,0.974740200599283,0.955876577948219,0.994019148405641
"211",0.928659821301698,0.944686760723218,0.955876577948219,0.994019148405641
"212",0.941218868666328,0.949413000925072,0.955876577948219,0.994019148405641
"213",0.973477176460437,0.953715029142425,0.954097802424803,0.994019148405641
"214",0.966136285662651,0.990694222522527,0.916298282449133,0.994019148405641
"215",0.966136285662651,0.970006781995855,0.94952563191764,0.994019148405641
"216",0.966136285662651,0.957064215878584,0.91712741125375,0.994019148405641
"217",0.966136285662651,0.993147913266532,0.91712741125375,0.95594989019446
"218",0.958791560353711,0.9999,0.949029791192151,0.95594989019446
"219",0.965346930921077,0.997293895313144,0.949029791192151,0.962062755343504
"220",0.965346930921077,0.997293895313144,0.949029791192151,0.962062755343504
"221",0.921341652818955,0.954961166640371,0.919669086416251,0.986677192617207
"222",0.941013075737282,0.908761631900072,0.919669086416251,0.961937464145012
"223",0.934310089261271,0.954274535335228,0.958995368704199,0.968032582150772
"224",0.964102318137884,0.90748104538545,0.934350258763879,0.968032582150772
"225",0.951763015729375,0.887140291992202,0.971210584929212,0.960683276434429
"226",0.945928106154315,0.917563387209177,0.957109030382707,0.952143523539416
"227",0.945928106154315,0.917477842134051,0.957109030382707,0.952143523539416
"228",0.954055409366264,0.874406228603423,0.957109030382707,0.952143523539416
"229",0.934881684277206,0.9066901420407,0.961685159569606,0.96412063143216
"230",0.909928941749967,0.955025966225751,0.967385209794156,0.96412063143216
"231",0.955825230129994,0.955025966225751,0.944973584497347,0.988709406415
"232",0.949121367535553,0.964181381154433,0.944973584497347,0.988709406415
"233",0.917629825440235,0.953893969061412,0.944973584497347,0.961932843551039
"234",0.906443993118591,0.936324825782888,0.963433734839782,0.961932843551039
"235",0.919513765675947,0.895667816458829,0.963433734839782,0.961932843551039
"236",0.888198782224208,0.927356419612281,0.950420976360328,0.961932843551039
"237",0.892261668341234,0.947459053055011,0.912563660112209,0.961932843551039
"238",0.905638689664192,0.898697317245044,0.892156199133023,0.961932843551039
"239",0.894721806026063,0.915173961820639,0.859439878212288,0.961932843551039
"240",0.894721806026063,0.915173961820639,0.859439878212288,0.964647778635844
"241",0.845092805055901,0.915173961820639,0.889987624133937,0.964647778635844
"242",0.869503930606879,0.871689818396792,0.93763491208665,0.959288855781778
"243",0.872981603629887,0.908627951534092,0.95649958148133,0.979398198379203
"244",0.834206634736619,0.888962646520324,0.950982951582409,0.979398198379203
"245",0.834206634736619,0.90939242641218,0.950982951582409,0.969514234713278
"246",0.79920194116421,0.90939242641218,0.950982951582409,0.969514234713278
"247",0.79920194116421,0.90939242641218,0.933783648815006,0.956572027620859
"248",0.768412965140305,0.879661068080552,0.965107350586913,0.979920443147421
"249",0.796815298637375,0.879661068080552,0.937262568529695,0.979920443147421
"250",0.796815298637375,0.903333180600405,0.937262568529695,0.979920443147421
"251",0.784585788659751,0.90175344282072,0.948233504663221,0.979920443147421
"252",0.818909675697796,0.90175344282072,0.972127899806946,0.979920443147421
"253",0.836331903724931,0.918480637779087,0.963350367057137,0.970295875053853
"254",0.815125790145248,0.872728496154398,0.966058817203156,0.970295875053853
"255",0.77037582823541,0.853553893456794,0.966058817203156,0.986369235534221
"256",0.77669998249039,0.865701607025787,0.966058817203156,0.986369235534221
"257",0.77669998249039,0.914431709370203,0.966058817203156,0.986369235534221
"258",0.785250078560784,0.916194849780388,0.966058817203156,0.968350797775201
"259",0.829779964359477,0.944389239226095,0.936307909362949,0.968350797775201
"260",0.863873690762556,0.9350655253442,0.971118227858096,0.976589666400104
"261",0.900693419086746,0.96473456986025,0.97155426510144,0.976589666400104
"262",0.864610816235654,0.918004973691516,0.97155426510144,0.976589666400104
"263",0.864610816235654,0.915846817561053,0.962089896784163,0.976589666400104
"264",0.833883380610495,0.915846817561053,0.939516514376737,0.976589666400104
"265",0.813969397381879,0.962396514339,0.961843613674864,0.976589666400104
"266",0.79693856423255,0.918659412621148,0.961843613674864,0.976589666400104
"267",0.79693856423255,0.929800942137465,0.961843613674864,0.976589666400104
"268",0.786730771162547,0.975454639426991,0.961843613674864,0.976589666400104
"269",0.7683987069875,0.970515008613095,0.941738763218745,0.976589666400104
"270",0.816824293136596,0.941936638432182,0.933649389189668,0.964293441176414
"271",0.802590303798206,0.974030425578915,0.953193205129355,0.956508440990001
"272",0.824342005886137,0.925974315141886,0.94333186331205,0.993069128226489
"273",0.851143865892663,0.924567822872288,0.897006167657673,0.965421240939759
"274",0.899922805698588,0.940987579517625,0.937935177003964,0.986732723680325
"275",0.926947927544824,0.92339346363917,0.937935177003964,0.956756730983034
"276",0.907959184749051,0.900080325494148,0.955772743723355,0.961333906394429
"277",0.907959184749051,0.941896452515013,0.956100303260609,0.961333906394429
"278",0.953198677953332,0.973391975478828,0.927304521179757,0.961333906394429
"279",0.949865780537947,0.952228466344625,0.927304521179757,0.961333906394429
"280",0.920312929758802,0.952228466344625,0.927304521179757,0.961333906394429
"281",0.902935782866552,0.909650645677559,0.915888229291886,0.961333906394429
"282",0.906088850158266,0.868252574249729,0.908946117293089,0.961333906394429
"283",0.893782795174047,0.872806906623393,0.921954132406972,0.961333906394429
"284",0.884866722975857,0.875333493359014,0.921954132406972,0.957037377730012
"285",0.884866722975857,0.845136215507611,0.921954132406972,0.928958084736951
"286",0.869439675589092,0.857664111901633,0.945092682284302,0.961942595127039
"287",0.833067126339301,0.900619625782221,0.945092682284302,0.987826976994984
"288",0.836861251527443,0.90861813762933,0.964279616996645,0.987826976994984
"289",0.836861251527443,0.956485080758668,0.964279616996645,0.987826976994984
"290",0.830731856473721,0.956485080758668,0.964279616996645,0.987826976994984
"291",0.827139659365639,0.930662204807252,0.93679176098667,0.95312853436917
"292",0.827139659365639,0.934784094283916,0.899597287573851,0.95312853436917
"293",0.820276707457378,0.975495561368391,0.898983364994637,0.95312853436917
"294",0.839760326175019,0.975495561368391,0.91978647164069,0.95312853436917
"295",0.851003552787005,0.957587310897745,0.91978647164069,0.95312853436917
"296",0.8368931225501,0.991862818847969,0.969228855730034,0.95312853436917
"297",0.847729665786027,0.9999,0.919936006562784,0.95312853436917
"298",0.847729665786027,0.9999,0.919936006562784,0.982568142120726
"299",0.847729665786027,0.972522502478771,0.919936006562784,0.982568142120726
"300",0.834012978035025,0.927597305707261,0.906537281093187,0.967534287436865
"301",0.802459443174302,0.966134947182238,0.906537281093187,0.967534287436865
"302",0.802104573510587,0.979392135881446,0.906537281093187,0.967534287436865
"303",0.763106432813219,0.979392135881446,0.906537281093187,0.967534287436865
"304",0.781815734133124,0.990926799171232,0.874643091112375,0.979312335141003
"305",0.802310696407221,0.978513016894087,0.871563427336513,0.979312335141003
"306",0.802166660525835,0.978513016894087,0.904632088332436,0.979312335141003
"307",0.841468672105111,0.978513016894087,0.904632088332436,0.979312335141003
"308",0.837944291066378,0.945519336469099,0.904344654688611,0.979312335141003
"309",0.806977287167683,0.980789396835119,0.904344654688611,0.976202833745628
"310",0.841324538644403,0.980789396835119,0.914810612937435,0.976202833745628
"311",0.867200301517732,0.987490399733745,0.914810612937435,0.976202833745628
"312",0.906778040528297,0.958821179710887,0.914810612937435,0.976202833745628
"313",0.888125154841691,0.958821179710887,0.933077469002455,0.976202833745628
"314",0.892362934839911,0.988891298805922,0.911186219239607,0.976202833745628
"315",0.895102264476008,0.988891298805922,0.911186219239607,0.976202833745628
"316",0.928206074587069,0.959557455375418,0.910771049861796,0.976202833745628
"317",0.892158524855039,0.959557455375418,0.910771049861796,0.988589095906354
"318",0.882624336425214,0.959557455375418,0.88870219187811,0.993080382770858
"319",0.880844106758013,0.9678140008986,0.88870219187811,0.993080382770858
"320",0.930323850084096,0.972406179660559,0.88870219187811,0.979006123496219
"321",0.897998195141553,0.94165160874147,0.920358399651013,0.979006123496219
"322",0.920248203887604,0.954616828023084,0.920358399651013,0.965965374698862
"323",0.925854993867687,0.95129791762922,0.920358399651013,0.965965374698862
"324",0.879474335606209,0.963545598920994,0.900206529023125,0.979647643212229
"325",0.861518924054689,0.979367298765667,0.949323143041692,0.979647643212229
"326",0.855085692973807,0.979367298765667,0.949323143041692,0.979647643212229
"327",0.820536999893374,0.979367298765667,0.949323143041692,0.979647643212229
"328",0.853347783978097,0.939639831723273,0.949323143041692,0.979647643212229
"329",0.862677658302709,0.983137448427826,0.949323143041692,0.979647643212229
"330",0.862677658302709,0.965741952734627,0.945019008871167,0.979647643212229
"331",0.848914800980128,0.951482655194216,0.95880005089566,0.979647643212229
"332",0.836551690800115,0.951482655194216,0.967859096778556,0.979647643212229
"333",0.835516218189149,0.955282519681007,0.93045615882147,0.979647643212229
"334",0.84140304327011,0.985078453428671,0.944214374641887,0.969749738532118
"335",0.846860721334814,0.948000716387853,0.944214374641887,0.969749738532118
"336",0.884948387788608,0.966523224457726,0.944214374641887,0.966758836526423
"337",0.928953698184341,0.966523224457726,0.926420056493952,0.966758836526423
"338",0.950777673465199,0.976074785825424,0.974532966571859,0.966758836526423
"339",0.950777673465199,0.976074785825424,0.974532966571859,0.966758836526423
"340",0.91143312039785,0.9729000753887,0.941947482083924,0.972857774072326
"341",0.908783681946806,0.9729000753887,0.964355672663077,0.972857774072326
"342",0.937496854388154,0.9729000753887,0.973210602928884,0.972857774072326
"343",0.937496854388154,0.9999,0.927411723020486,0.977981823286973
"344",0.904484815057366,0.981537507933192,0.949833438172936,0.977981823286973
"345",0.924880721466615,0.981537507933192,0.949833438172936,0.977981823286973
"346",0.911005440168082,0.972079787792265,0.961325405933894,0.977981823286973
"347",0.881290707015432,0.961208686365373,0.961325405933894,0.977981823286973
"348",0.876226098136976,0.934534315385483,0.961325405933894,0.978558899555355
"349",0.882263964111916,0.970550095865131,0.973394485050812,0.978558899555355
"350",0.862063148221932,0.965394188084267,0.973394485050812,0.96339885352645
"351",0.824674988980404,0.970381734373607,0.979648611112497,0.981426751241088
"352",0.824674988980404,0.989103630690463,0.938046774920075,0.981426751241088
"353",0.847777424845844,0.939737149367668,0.96724401761312,0.981426751241088
"354",0.847777424845844,0.974342220130004,0.96724401761312,0.981426751241088
"355",0.865310937655158,0.974342220130004,0.975178493722341,0.981426751241088
"356",0.865310937655158,0.974342220130004,0.975178493722341,0.981426751241088
"357",0.838748273067176,0.975507020710595,0.975178493722341,0.971431917278096
"358",0.860594128468073,0.975507020710595,0.975178493722341,0.971431917278096
"359",0.877391161303967,0.9999,0.939008645829744,0.977822674228809
"360",0.869487752742133,0.97076195286829,0.947525875992141,0.977822674228809
"361",0.855906123551539,0.956974082479812,0.957869584532454,0.977822674228809
"362",0.863297657994553,0.940085108641162,0.916239510709419,0.977822674228809
"363",0.89760382710956,0.950705859314278,0.916239510709419,0.977822674228809
"364",0.888712456449866,0.99463203800153,0.930697517609223,0.977822674228809
"365",0.873268285789526,0.994273213383369,0.964483231259509,0.971309728571213
"366",0.836105026630684,0.984561076636985,0.955395089532248,0.971309728571213
"367",0.828410467761568,0.938695912824571,0.97973281214945,0.977522674086503
"368",0.828410467761568,0.919203343840875,0.97973281214945,0.977522674086503
"369",0.862323589925654,0.911993334901147,0.932349112909287,0.96464962803293
"370",0.842198258452117,0.947284898923338,0.907988729211501,0.97000670931302
"371",0.842198258452117,0.989632146705501,0.937672734027728,0.97000670931302
"372",0.842198258452117,0.989632146705501,0.937672734027728,0.97000670931302
"373",0.842198258452117,0.989632146705501,0.937672734027728,0.97000670931302
"374",0.849020678829401,0.989632146705501,0.963069884944706,0.97000670931302
"375",0.834054743801243,0.944066156183928,0.928459153091534,0.969025221629999
"376",0.832529469346627,0.948317788022198,0.917997252591885,0.969025221629999
"377",0.807345360168255,0.912378411686607,0.917997252591885,0.969025221629999
"378",0.814189539570361,0.953725053875335,0.925405136146582,0.969025221629999
"379",0.851185713894665,0.970716110563465,0.947108898451551,0.969025221629999
"380",0.833170346100814,0.970610279094056,0.930416684364899,0.979361217352561
"381",0.874343612091615,0.929094830171764,0.955252974340691,0.979361217352561
"382",0.883577035134658,0.91997534194272,0.955252974340691,0.979361217352561
"383",0.916535234334878,0.916566724882089,0.945017927279695,0.979361217352561
"384",0.954956336645409,0.940100372645632,0.945017927279695,0.958554718480445
"385",0.954956336645409,0.980904839157686,0.945017927279695,0.978323774109594
"386",0.989065020508132,0.980904839157686,0.945017927279695,0.978323774109594
"387",0.971356948534957,0.980904839157686,0.945017927279695,0.978323774109594
"388",0.966327976016327,0.980904839157686,0.945017927279695,0.978323774109594
"389",0.962287088762968,0.957702941440605,0.94171972204931,0.978323774109594
"390",0.94331270919647,0.938440636375547,0.951395043754018,0.978323774109594
"391",0.94331270919647,0.892984632488899,0.951395043754018,0.978323774109594
"392",0.931973069394007,0.938454278947413,0.908873967290855,0.978323774109594
"393",0.934758314094506,0.977325281633623,0.908873967290855,0.986331993364729
"394",0.935232310788706,0.962943692708016,0.916481380211189,0.986331993364729
"395",0.935232310788706,0.962943692708016,0.941078437911346,0.986331993364729
"396",0.979278270876966,0.989224240921997,0.941078437911346,0.960942492680624
"397",0.953200006717816,0.956036896973476,0.941078437911346,0.987362274015322
"398",0.977065374841913,0.956036896973476,0.941078437911346,0.987362274015322
"399",0.9999,0.931924411880411,0.941078437911346,0.987362274015322
